subject;label;lat;lon;date
http://www.wikidata.org/entity/Q2889182;;46.9938888889;-1.8216666667;11-6-1793
http://www.wikidata.org/entity/Q2889186;Battle of Magnano;45.4833;8.08333;5-4-1799
http://www.wikidata.org/entity/Q2889191;Battle of Magdhaba;30.8833333333;34.0166666667;28-7-1914
http://www.wikidata.org/entity/Q2889200;;22.3419444444;-80.2761111111;15-12-1895
http://www.wikidata.org/entity/Q2889204;Battle of al-Malikiyya;33.10550278;35.50629722;5-6-1948
http://www.wikidata.org/entity/Q2889222;Battle of Malta;35.895;14.5205555556;8-7-1283
http://www.wikidata.org/entity/Q2889240;Battle of María;41.5522;-0.99194;15-6-1809
http://www.wikidata.org/entity/Q2889251;Battle of Marianna;30.77638889;-85.23805556;27-9-1864
http://www.wikidata.org/entity/Q2889252;Battle of Mărăşeşti;45.88;27.1348;6-8-1917
http://www.wikidata.org/entity/Q2889254;Battle of Cabrita Point;36.5;-4.8833333333;21-3-1705
http://www.wikidata.org/entity/Q2889263;;33.3591666667;35.5883333333;10-8-2006
http://www.wikidata.org/entity/Q2889268;Battle of Marmiton River;37.8717;-94.6153;12-4-1861
http://www.wikidata.org/entity/Q2889272;Battle of Marseille;43.2966666667;5.3763888889;1-9-1939
http://www.wikidata.org/entity/Q2889275;;47.8277777778;-1.3183333333;29-9-1795
http://www.wikidata.org/entity/Q2889282;;41.47583333;1.93166667;23-1-1641
http://www.wikidata.org/entity/Q2889283;First Battle of Maryang San;38.135;126.9208333333;8-10-1951
http://www.wikidata.org/entity/Q2889289;Battle of Mas Deu;42.6125;2.80917;19-5-1793
http://www.wikidata.org/entity/Q2889307;Battle of Medina;29.10888889;-98.53916667;13-8-1813
http://www.wikidata.org/entity/Q2889310;Battle of Melle;51;3.8;16-12-1740
http://www.wikidata.org/entity/Q2889311;Battle of Caspe;41.2366709;-0.0395734;1-7-1936
http://www.wikidata.org/entity/Q2889316;;46.6666666667;11.1666666667;16-11-1809
http://www.wikidata.org/entity/Q2889322;;48.8075;2.2402777778;3-4-1871
http://www.wikidata.org/entity/Q2889345;Battle of Mir;53.45;26.46666667;9-7-1812
http://www.wikidata.org/entity/Q2889349;Battle of Mizushima;34.58333333;133.76666667;17-11-1183
http://www.wikidata.org/entity/Q2889354;Monastir Offensive;41.0319444444;21.3347222222;12-9-1916
http://www.wikidata.org/entity/Q2889357;Battle of Mollet;41.5394;2.21333;21-1-1810
http://www.wikidata.org/entity/Q2889360;;46.9736111111;-1.3086111111;29-10-1799
http://www.wikidata.org/entity/Q2889366;;42.1333333333;12.7333333333;13-10-1867
http://www.wikidata.org/entity/Q2889367;Battle of Montcornet;49.6955555556;4.0172222222;17-5-1940
http://www.wikidata.org/entity/Q2889368;;43.9277777778;11.04;2-8-1537
http://www.wikidata.org/entity/Q2889370;;43.5094;1.94222;1-1-1209
http://www.wikidata.org/entity/Q2889372;;42.05;12.6166666667;26-10-1867
http://www.wikidata.org/entity/Q2889377;Battle of Montichiari;45.4166666667;10.4;8-5-1373
http://www.wikidata.org/entity/Q2889383;Battle of Montes Claros;38.8;-7.45;17-6-1665
http://www.wikidata.org/entity/Q2889384;Battle of Montmuran;48.2877777778;-1.8666666667;10-4-1354
http://www.wikidata.org/entity/Q2889386;;43.0858333333;0.5697222222;20-8-1799
http://www.wikidata.org/entity/Q2889388;;44.5586111111;4.7508333333;21-8-1944
http://www.wikidata.org/entity/Q2889391;;47.1322222222;-0.1522222222;8-6-1793
http://www.wikidata.org/entity/Q2889392;Battle of Montijo;38.91;-6.6175;26-5-1644
http://www.wikidata.org/entity/Q2889394;Battle of Montépilloy;49.1947222222;2.6308333333;1-1-1337
http://www.wikidata.org/entity/Q2889395;Battle of Montjuïc;41.3667;2.16667;17-9-1705
http://www.wikidata.org/entity/Q2889405;;-29.65;26.16666667;4-4-1900
http://www.wikidata.org/entity/Q2889406;;46.7180555556;-1.4541666667;8-11-1795
http://www.wikidata.org/entity/Q2889408;;46.4922222222;-1.4255555556;19-4-1794
http://www.wikidata.org/entity/Q2889417;Battle of Morotai;2.3166666667;128.5333333333;15-9-1944
http://www.wikidata.org/entity/Q2889422;Battle of Mulhouse;47.749481;7.33994;29-12-1674
http://www.wikidata.org/entity/Q2889425;;47.5538888889;-2.4805555556;10-6-1815
http://www.wikidata.org/entity/Q2889426;;47.5538888889;-2.4805555556;8-1-1796
http://www.wikidata.org/entity/Q2889436;Battle of Melos;36.6833333333;24.4166666667;1-1--430
http://www.wikidata.org/entity/Q2889437;Battle of Méribel;45.396731;6.566269;28-9-1793
http://www.wikidata.org/entity/Q2889446;Battle of Na San;21.2153927778;104.036005;23-11-1952
http://www.wikidata.org/entity/Q2889449;;47.2180555556;-1.5527777778;20-10-1799
http://www.wikidata.org/entity/Q2889455;Battle of Nantes;47.2180555556;-1.5527777778;29-6-1793
http://www.wikidata.org/entity/Q2889462;battle of Najaf;31.99583333;44.31444444;20-3-2003
http://www.wikidata.org/entity/Q2889477;Battle of Nassau;25.06;-77.345;19-4-1775
http://www.wikidata.org/entity/Q2889480;;48.5289;10.0992;16-10-1805
http://www.wikidata.org/entity/Q2889481;Battle of N'Djamena;12.1163888889;15.0722222222;13-4-2006
http://www.wikidata.org/entity/Q2889482;;48.7542;10.3344;17-10-1805
http://www.wikidata.org/entity/Q2889502;Battle of New Hope Church;33.961;-84.7875;12-4-1861
http://www.wikidata.org/entity/Q2889509;Battle of New Bern;35.0428;-77.0148;12-4-1861
http://www.wikidata.org/entity/Q2889525;Battle of Noheji;40.52;141.08;1-10-1868
http://www.wikidata.org/entity/Q2889533;Battle of Nompatelize;48.3255555556;6.8527777778;6-10-1870
http://www.wikidata.org/entity/Q2889540;Battle of Noáin;42.8166666667;-1.65;30-6-1521
http://www.wikidata.org/entity/Q2889543;Battle of Nooitgedacht;-25.86;27.5531;13-12-1900
http://www.wikidata.org/entity/Q2889545;;45.43138889;8.71611111;8-4-1821
http://www.wikidata.org/entity/Q2889552;;-6.4333333333;38.9;8-5-1889
http://www.wikidata.org/entity/Q2889560;Action of 6 July 1746;10.7667;79.8333;6-7-1746
http://www.wikidata.org/entity/Q2889574;;46.8058333333;-1.6183333333;15-5-1793
http://www.wikidata.org/entity/Q2889582;;43.5530555556;1.4466666667;9-8-1799
http://www.wikidata.org/entity/Q2889600;Battle of Pesaro;43.9166666667;12.9;28-4-1815
http://www.wikidata.org/entity/Q2889605;Battle of Petitcodiac;45.93222222;-65.17472222;3-9-1755
http://www.wikidata.org/entity/Q2889607;Battle of Peyrestortes;42.755;2.8525;17-9-1793
http://www.wikidata.org/entity/Q2889611;Battle of Phu Tong Hoa;22.2833333333;105.8830555556;19-12-1946
http://www.wikidata.org/entity/Q2889614;Battle of Picacho Pass;32.63111111;-111.41555556;12-4-1861
http://www.wikidata.org/entity/Q2889615;Battle of Casteldelfino;44.5833333333;7.0333333333;19-7-1744
http://www.wikidata.org/entity/Q2889617;;-33.0666666667;-71.6333333333;28-8-1891
http://www.wikidata.org/entity/Q2889619;;19.6;-72.4666666667;5-3-1802
http://www.wikidata.org/entity/Q2889624;;47.6076388889;-3.1356277778;16-7-1795
http://www.wikidata.org/entity/Q2889632;;47.85;-3.75;16-7-1795
http://www.wikidata.org/entity/Q2889635;Battle of Poljana;46.54444444;14.87366389;1-9-1939
http://www.wikidata.org/entity/Q2889636;;43.471068;-7.314589;28-6-1940
http://www.wikidata.org/entity/Q2889640;;46.65;-1;19-3-1793
http://www.wikidata.org/entity/Q2889646;;47.3888888889;1.2536111111;6-7-1016
http://www.wikidata.org/entity/Q2889651;;47.9811111111;0.2116666667;10-12-1793
http://www.wikidata.org/entity/Q2889658;;48.5541666667;-1.5058333333;18-11-1793
http://www.wikidata.org/entity/Q2889660;Battle of Pontvallain;47.751156;0.192151;4-12-1370
http://www.wikidata.org/entity/Q2889668;Battle of Poplar Grove;-28.90888889;25.36583333;7-3-1900
http://www.wikidata.org/entity/Q2889677;Battle of Portland Harbor;43.663153;-70.221004;27-6-1863
http://www.wikidata.org/entity/Q2889683;;38.47833333;26.12833333;27-11-1665
http://www.wikidata.org/entity/Q2889687;Battle of Port Royal;32.25;-80.66;7-11-1861
http://www.wikidata.org/entity/Q2889689;;44.7;11.8;16-4-1395
http://www.wikidata.org/entity/Q2889691;Battle of Pozo Almonte;-20.2666666667;-69.7833333333;7-3-1891
http://www.wikidata.org/entity/Q2889700;Battle of Pozières;50.01666667;2.8;23-7-1916
http://www.wikidata.org/entity/Q2889704;;46.7333333333;12.2166666667;8-11-1809
http://www.wikidata.org/entity/Q2889716;;47.4841666667;-3.1191666667;21-7-1795
http://www.wikidata.org/entity/Q2889719;;48.4044444444;-2.9080555556;21-7-1795
http://www.wikidata.org/entity/Q2889730;Battle of Peta;39.15;20.9833333333;1-1-1821
http://www.wikidata.org/entity/Q2889740;;42.65;18.0666666667;22-11-1617
http://www.wikidata.org/entity/Q2889747;Battle of Ramadi;33.4166666667;43.3;15-11-2006
http://www.wikidata.org/entity/Q2889750;Battle of Redinha;40.0038888889;-8.5844444444;12-3-1811
http://www.wikidata.org/entity/Q2889754;Battle of Red Bank;39.87137;-75.18941;22-10-1777
http://www.wikidata.org/entity/Q2889756;;47.6522222222;-2.0836111111;4-6-1815
http://www.wikidata.org/entity/Q2889763;Battle of Renty;50.5833333333;2.0727777778;12-8-1554
http://www.wikidata.org/entity/Q2889766;;51.16906;8.79672;13-9-1760
http://www.wikidata.org/entity/Q2889775;Battle of Rheinberg;51.54666667;6.60055556;12-6-1758
http://www.wikidata.org/entity/Q2889786;Battle of Rieti;42.4;12.86666667;7-3-1821
http://www.wikidata.org/entity/Q2889788;Battle of Ringgold Gap;34.9112;-85.1015;27-11-1863
http://www.wikidata.org/entity/Q2889791;Battle of Ridgeway;42.90434;-79.04164;2-6-1866
http://www.wikidata.org/entity/Q2889798;;48.3430555556;-1.2761111111;11-1-1796
http://www.wikidata.org/entity/Q2889803;;-27.29861111;27.52222222;7-6-1900
http://www.wikidata.org/entity/Q2889807;Battle of Roanoke Island;35.8783;-75.6678;12-4-1861
http://www.wikidata.org/entity/Q2889812;Battle of Ronco;44.2333333333;12.05;21-4-1815
http://www.wikidata.org/entity/Q2889815;Battle of Rooiwal;-25.55147778;28.20298056;11-4-1902
http://www.wikidata.org/entity/Q2889816;;47.2333333333;39.7166666667;19-7-1942
http://www.wikidata.org/entity/Q2889822;;48.8872222222;2.2675;3-4-1871
http://www.wikidata.org/entity/Q2889837;;48.2602777778;-1.3975;5-10-1799
http://www.wikidata.org/entity/Q2889839;Battle of Sabugal;40.35;-7.0833333333;3-4-1811
http://www.wikidata.org/entity/Q2889840;;47.7797222222;-2.6913888889;30-5-1795
http://www.wikidata.org/entity/Q2889842;Battle of Saguntum;39.6833333333;-0.2666666667;25-10-1811
http://www.wikidata.org/entity/Q2889848;;46.4613888889;-1.3355555556;25-9-1795
http://www.wikidata.org/entity/Q2889853;Battle of Saint Cast;48.63;-2.25666667;11-9-1758
http://www.wikidata.org/entity/Q2889856;Battle of Saint-Aubin-du-Cormier;48.26027778;-1.3975;1-1-1485
http://www.wikidata.org/entity/Q2889857;;46.8230555556;-1.3569444444;27-11-1795
http://www.wikidata.org/entity/Q2889858;;47.3622222222;-1.015;22-3-1795
http://www.wikidata.org/entity/Q2889866;Battle of Saint-Fulgent;46.8538888889;-1.1766666667;22-9-1793
http://www.wikidata.org/entity/Q2889869;;46.9025;-1.9972222222;15-4-1793
http://www.wikidata.org/entity/Q2889870;;48.3522222222;-1.3566666667;19-4-1796
http://www.wikidata.org/entity/Q2889872;;46.6983333333;-1.9394444444;3-6-1815
http://www.wikidata.org/entity/Q2889878;;48.5236111111;-1.3233333333;21-1-1800
http://www.wikidata.org/entity/Q2889883;Battle of Saint-Denis;50.48333333;4.01666667;15-8-1678
http://www.wikidata.org/entity/Q2889887;;47.6077777778;-3.1355555556;8-7-1795
http://www.wikidata.org/entity/Q2889889;;47.7041666667;-2.9527777778;25-5-1815
http://www.wikidata.org/entity/Q2889890;Battle of St Matthew's;54.5992;-5.905983;27-6-1970
http://www.wikidata.org/entity/Q2889895;Battle of Salaita Hill;-3.4;37.6833333333;28-7-1914
http://www.wikidata.org/entity/Q2889912;Battle of San Juan de Ulúa;19.2075;-96.1326;23-9-1568
http://www.wikidata.org/entity/Q2889913;;-28.7;26.46666667;10-5-1900
http://www.wikidata.org/entity/Q2889928;Battle of San Marcial;43.3278;-1.76139;13-8-1813
http://www.wikidata.org/entity/Q2889933;Sanna's Post;-29.15709722;26.53555556;31-3-1900
http://www.wikidata.org/entity/Q2889935;Battle of Saarbrücken;49.2333333333;7;2-8-1870
http://www.wikidata.org/entity/Q2889940;Battle of Saumur;47.26;-0.0769444444;9-6-1793
http://www.wikidata.org/entity/Q2889945;;47.6872222222;-0.8708333333;21-7-1795
http://www.wikidata.org/entity/Q2889954;Battle of Saigon;10.7669444444;106.6669444444;30-1-1968
http://www.wikidata.org/entity/Q2889972;;36.7763888889;3.0586111111;24-6-1830
http://www.wikidata.org/entity/Q2889989;Battle of Short Hills;40.75;-74.332;26-6-1777
http://www.wikidata.org/entity/Q2890001;Battle of Sigüenza;41.0691666667;-2.6391666667;7-8-1936
http://www.wikidata.org/entity/Q2890016;Battle of Sipe-Sipe;-17.45612778;-66.34780833;28-11-1815
http://www.wikidata.org/entity/Q2890025;Battle of Solway Moss;55.01122;-3.02574;4-12-1542
http://www.wikidata.org/entity/Q2890043;Battle of Skra-di-Legen;41.0889;22.3944;29-5-1918
http://www.wikidata.org/entity/Q2890044;Battle of Sprimont;50.4911;5.705;18-9-1794
http://www.wikidata.org/entity/Q2890049;;36.7566666667;2.8855555556;19-6-1830
http://www.wikidata.org/entity/Q2890051;;46.8833333333;11.4333333333;11-4-1809
http://www.wikidata.org/entity/Q2890055;Battle of St. George's Caye;17.5531;-88.0739;10-9-1798
http://www.wikidata.org/entity/Q2890071;;49.5508;4.9272;25-5-1940
http://www.wikidata.org/entity/Q2890073;Battle of Suipacha;-21.56560278;-65.60888889;7-11-1810
http://www.wikidata.org/entity/Q2890074;Battle of Suixian–Zaoyang;32.1252;112.751;24-5-1939
http://www.wikidata.org/entity/Q2890079;;29.1416666667;30.9013888889;7-10-1798
http://www.wikidata.org/entity/Q2890096;Battle of Taftanaz;35.9969444444;36.7866666667;3-4-2012
http://www.wikidata.org/entity/Q2890100;;30.9166666667;-2.0333333333;20-8-1903
http://www.wikidata.org/entity/Q2890115;Battle of Tara Hill;53.5775;-6.6119444444;26-5-1798
http://www.wikidata.org/entity/Q2890116;Battle of Tarhuna;32.4338888889;13.6344444444;28-8-2011
http://www.wikidata.org/entity/Q2890137;Battle of Tawergha;31.9847222222;15.0458333333;11-8-2011
http://www.wikidata.org/entity/Q2890143;Naval Battle of Tarragona;41.1181;1.25194;4-7-1641
http://www.wikidata.org/entity/Q2890151;Battle of Tebbs Bend;37.24497;-85.36394;12-4-1861
http://www.wikidata.org/entity/Q2890172;Relief of Thionville;49.3589;6.16917;7-6-1639
http://www.wikidata.org/entity/Q2890176;;46.9758333333;-0.2141666667;20-6-1815
http://www.wikidata.org/entity/Q2890178;Battle of Thouars;46.9758333333;-0.2141666667;5-5-1793
http://www.wikidata.org/entity/Q2890181;Battle of Tiburon;18.3333333333;-74.4;16-4-1794
http://www.wikidata.org/entity/Q2890189;;48.7627777778;-0.7341666667;31-3-1796
http://www.wikidata.org/entity/Q2890218;Battle of Tiffauges;47.0383333333;-1.1147222222;19-9-1793
http://www.wikidata.org/entity/Q2890242;Battle of Trans-la-Fôret;48.4966666667;-1.5886111111;1-8-939
http://www.wikidata.org/entity/Q2890253;;46.9852777778;-1.2291666667;6-10-1793
http://www.wikidata.org/entity/Q2890259;;18.54;-72.3399;5-12-1794
http://www.wikidata.org/entity/Q2890273;Battle of Tweebosch;-26.55;25;7-3-1902
http://www.wikidata.org/entity/Q2890278;;44.411156;8.932661;1-1-1618
http://www.wikidata.org/entity/Q2890279;;48.4933;-1.29278;19-5-1796
http://www.wikidata.org/entity/Q2890281;Battle of Valencia de Alcántara;39.4167;-7.23333;27-8-1762
http://www.wikidata.org/entity/Q2890289;;46.007778;5.425278;7-8-1325
http://www.wikidata.org/entity/Q2890297;;42.8;-1.6333333333;24-1-1110
http://www.wikidata.org/entity/Q2890301;Battle of Valmaseda;43.2622222222;-2.9533333333;5-11-1808
http://www.wikidata.org/entity/Q2890307;Land Battle of Vella Lavella;-7.73333;156.633;1-9-1939
http://www.wikidata.org/entity/Q2890308;;48.7155555556;-1.2247222222;1-1--57
http://www.wikidata.org/entity/Q2890310;;42.4947;9.44056;5-7-1564
http://www.wikidata.org/entity/Q2890313;;47.1208333333;-0.7102777778;19-4-1793
http://www.wikidata.org/entity/Q2890316;;41.9167;2.2556;20-2-1810
http://www.wikidata.org/entity/Q2890318;Battle of Vihiers;47.1472222222;-0.5325;18-7-1793
http://www.wikidata.org/entity/Q2890331;Battle of Vimory;47.9472222222;2.6872222222;26-10-1587
http://www.wikidata.org/entity/Q2890338;Battle of Villalar;41.55;-5.13333;23-4-1521
http://www.wikidata.org/entity/Q2890342;;-20.2038888889;-65.4958333333;7-11-1847
http://www.wikidata.org/entity/Q2890346;Battle of Vinegar Hill;52.50138889;-6.56972222;21-6-1798
http://www.wikidata.org/entity/Q2890347;;-29.4667;26.2833;29-5-1901
http://www.wikidata.org/entity/Q2890349;;45.9166666667;11.0666666667;24-4-1809
http://www.wikidata.org/entity/Q2890351;Battle of Vinjesvingen;59.62027778;7.80638889;1-9-1939
http://www.wikidata.org/entity/Q2890355;Battle of Verona;45.4333;10.9833;18-10-1805
http://www.wikidata.org/entity/Q2890357;;47.5666666667;12.5666666667;12-5-1809
http://www.wikidata.org/entity/Q2890372;Battle of Walcourt;50.25;4.41666667;25-8-1689
http://www.wikidata.org/entity/Q2890373;Battle of Wanat;35.0525;70.9075;13-7-2008
http://www.wikidata.org/entity/Q2890377;Battle of Waynesboro, Virginia;38.0656;-78.8962;2-3-1865
http://www.wikidata.org/entity/Q2890378;Battle of Waynesboro, Georgia;33.08972;-82.01583;4-12-1864
http://www.wikidata.org/entity/Q2890384;Battle of White Bird Canyon;45.79166667;-116.27972222;17-6-1877
http://www.wikidata.org/entity/Q2890385;Battle of White Marsh;40.126;-75.212;19-4-1775
http://www.wikidata.org/entity/Q2890386;;49.2769;16.9982;28-11-1805
http://www.wikidata.org/entity/Q2890396;Battle of Wörgl;47.4916666667;12.0616666667;13-5-1809
http://www.wikidata.org/entity/Q2890419;Battle of Yenangyaung;20.4582611111;94.8731805556;19-4-1942
http://www.wikidata.org/entity/Q2890426;;34.7333333333;5.4166666667;26-11-1849
http://www.wikidata.org/entity/Q2890450;;18.5108;-72.6339;19-2-1794
http://www.wikidata.org/entity/Q2890458;Battle of Zutphen;52.13333333;6.2;22-9-1586
http://www.wikidata.org/entity/Q2890460;;48.3841666667;-0.4077777778;7-4-1796
http://www.wikidata.org/entity/Q2890463;;35.7028;-0.649256;3-12-1835
http://www.wikidata.org/entity/Q2890489;;46.9744444444;-2.0005555556;6-12-1793
http://www.wikidata.org/entity/Q2890498;Battle of La Arada;14.7167;-89.5833;2-2-1851
http://www.wikidata.org/entity/Q2890503;Battle of the Bidassoa;43.3586111111;-1.7744444444;7-10-1813
http://www.wikidata.org/entity/Q2890504;;46.8638888889;-1.3902777778;21-2-1796
http://www.wikidata.org/entity/Q2890512;;18.5833333333;-72.2333333333;22-3-1792
http://www.wikidata.org/entity/Q2890520;Battle of Ciudad Universitaria;40.44388889;-3.72611111;15-11-1936
http://www.wikidata.org/entity/Q2890526;Invasion of Dominica;15.41666667;-61.33333333;6-9-1778
http://www.wikidata.org/entity/Q2890529;;48.085;-0.64;2-10-1799
http://www.wikidata.org/entity/Q2890534;Battle of the Côa;40.7261;-6.90611;24-7-1810
http://www.wikidata.org/entity/Q2890537;Battle of La Gudina;39.1167;-7.28333;7-5-1709
http://www.wikidata.org/entity/Q2890541;Battle of La Malmaison;49.4714;3.48611;23-10-1917
http://www.wikidata.org/entity/Q2890563;Battle of Ravine-à-Couleuvres;19.3166666667;-72.5833333333;23-2-1802
http://www.wikidata.org/entity/Q2890573;;35.0802777778;-1.3622222222;6-7-1836
http://www.wikidata.org/entity/Q2890578;;47.7252777778;-2.6186111111;30-11-1799
http://www.wikidata.org/entity/Q2890584;;48.4191619444;-1.2340216667;27-11-1795
http://www.wikidata.org/entity/Q2890585;;48.6475;-2.8277777778;5-3-1795
http://www.wikidata.org/entity/Q2890596;Battle of Vuelta de Obligado;-33.5921;-59.807425;20-11-1845
http://www.wikidata.org/entity/Q2890597;Battle of Fundy Bay;45.27330556;-66.06330556;14-7-1696
http://www.wikidata.org/entity/Q2890600;Battle of Hudson's Bay;57.009889;-92.181744;5-9-1697
http://www.wikidata.org/entity/Q2890604;Battle of Walcheren Causeway;51.5031;3.705;31-10-1944
http://www.wikidata.org/entity/Q2890606;Battle of Miyako Bay;39.66;142;20-10-1868
http://www.wikidata.org/entity/Q2890611;Battle of Fish Creek;52.6019444444;-105.9472222222;24-4-1885
http://www.wikidata.org/entity/Q2890620;Battle of Verrières Ridge;49.11038;-0.33236;25-7-1944
http://www.wikidata.org/entity/Q2890623;;48.6936;6.1846;26-8-1914
http://www.wikidata.org/entity/Q2890637;First Battle of the Corunna Road;40.44083333;-3.81472222;29-11-1936
http://www.wikidata.org/entity/Q2890641;;46.9380555556;-0.5886111111;13-4-1793
http://www.wikidata.org/entity/Q2890645;;47.1291811111;-1.4646119444;2-9-1794
http://www.wikidata.org/entity/Q2890652;;46.6308333333;-1.5075;21-3-1794
http://www.wikidata.org/entity/Q2890664;Battle of Cornwall;50.1025;-5.52818056;2-8-1595
http://www.wikidata.org/entity/Q2890666;;19.45;-72.683;5-5-1794
http://www.wikidata.org/entity/Q2890670;;18.5;-74.45;7-8-1796
http://www.wikidata.org/entity/Q2890671;;48.2877777778;-1.8666666667;9-7-1795
http://www.wikidata.org/entity/Q2890674;;46.9663888889;-1.1172222222;25-11-1795
http://www.wikidata.org/entity/Q2890676;;46.8086111111;-1.4238888889;23-11-1795
http://www.wikidata.org/entity/Q2890681;;46.7219444444;-1.9441666667;5-6-1815
http://www.wikidata.org/entity/Q2890682;;47.4244444444;-0.5252777778;7-8-1620
http://www.wikidata.org/entity/Q2890686;;47.1202777778;-0.7113888889;28-3-1794
http://www.wikidata.org/entity/Q2890688;;46.8097222222;-1.1388888889;11-12-1793
http://www.wikidata.org/entity/Q2890694;Battle of Les Sables-d'Olonne;46.4963888889;-1.7847222222;23-2-1809
http://www.wikidata.org/entity/Q2890696;;48.4191666667;-1.2338888889;26-1-1800
http://www.wikidata.org/entity/Q2890697;Battle of the Thousand Islands;44.33388889;-75.99472222;24-8-1760
http://www.wikidata.org/entity/Q2890706;;49.065;5.5938888889;5-4-1915
http://www.wikidata.org/entity/Q2890710;;46.9902777778;-0.7430555556;18-5-1815
http://www.wikidata.org/entity/Q2890714;;43.5147;7.05222;13-9-1635
http://www.wikidata.org/entity/Q2890715;;43.5147;7.05222;1-1-1618
http://www.wikidata.org/entity/Q2890719;Battle of Yijiangshan Islands;28.61;121.82;1-8-1927
http://www.wikidata.org/entity/Q2890728;Battle of 4 May;-13.2638888889;-38.0758333333;4-5-1823
http://www.wikidata.org/entity/Q2890729;Battle of Blavet;47.7066666667;-3.3533333333;17-1-1625
http://www.wikidata.org/entity/Q2890730;;46.9388888889;-1.8841666667;7-12-1793
http://www.wikidata.org/entity/Q2890741;Battle of the Bogside;54.9978;-7.32722;14-8-1969
http://www.wikidata.org/entity/Q2890746;Action of 13 March 1806;26.26666667;-29.41666667;13-3-1806
http://www.wikidata.org/entity/Q2890758;;48.0338888889;-3.4902777778;28-1-1795
http://www.wikidata.org/entity/Q2890769;;49.0375;7.9461111111;26-12-1793
http://www.wikidata.org/entity/Q2890779;;49.0947222222;-1.3052777778;2-11-1799
http://www.wikidata.org/entity/Q2890781;Battle of Hamel;49.89888889;2.57055556;28-7-1914
http://www.wikidata.org/entity/Q2890782;Battle of Lircay;-35.4333333333;-71.6666666667;17-4-1829
http://www.wikidata.org/entity/Q2890785;;48.0042;0.196944;15-10-1799
http://www.wikidata.org/entity/Q2890789;;47.8927777778;-2.6383333333;4-11-1799
http://www.wikidata.org/entity/Q2890791;;45.6205555556;1.6477777778;1-9-1939
http://www.wikidata.org/entity/Q2890796;Maquis du Mont Mouchet;44.9755555556;3.3727777778;1-9-1939
http://www.wikidata.org/entity/Q2890798;Battle of the Windmill;44.7209;-75.4871;12-11-1838
http://www.wikidata.org/entity/Q2890801;;47.9958333333;-0.7138888889;2-5-1593
http://www.wikidata.org/entity/Q2890811;;48.4418911111;-1.1419569444;21-12-1795
http://www.wikidata.org/entity/Q2890818;Battle of Resaca de la Palma;25.9374;-97.4862;9-5-1846
http://www.wikidata.org/entity/Q2890826;;48.7186111111;-0.7194444444;15-5-1796
http://www.wikidata.org/entity/Q2890829;Battle of Devil's Hole;43.13388889;-79.04555556;29-8-1756
http://www.wikidata.org/entity/Q2890832;Battle of the Segre;41.6167;1.00028;3-1-1939
http://www.wikidata.org/entity/Q2890838;;46.7225;-1.1769444444;5-12-1795
http://www.wikidata.org/entity/Q2890839;;46.8097222222;-1.1388888889;4-12-1795
http://www.wikidata.org/entity/Q2890852;Action of 2 May 1707;50.73896944;0.24210556;2-5-1707
http://www.wikidata.org/entity/Q2890859;Battle at The Lizard;49.9535;-5.2096;21-10-1707
http://www.wikidata.org/entity/Q2890866;Battle of Cape Henry;37.15;-75.152;16-3-1781
http://www.wikidata.org/entity/Q2890877;Battle of Cape Espartel;36.24638889;-4.64166667;29-9-1936
http://www.wikidata.org/entity/Q2890878;;47.6;13.1666666667;25-9-1809
http://www.wikidata.org/entity/Q2890880;;36.4666666667;2.6833333333;12-5-1840
http://www.wikidata.org/entity/Q2890883;;40.966111;0.868889;10-12-1640
http://www.wikidata.org/entity/Q2890896;Battle of Albemarle Sound;36.0088888889;-75.785;5-5-1864
http://www.wikidata.org/entity/Q2890898;Naval Battle of the Han River;37.75;126.1833333333;28-9-1951
http://www.wikidata.org/entity/Q2890900;Battle of the Faubourg St Antoine;48.86;2.3444444444;2-7-1652
http://www.wikidata.org/entity/Q2890905;Battle of the Samichon River;38.0288888889;126.8369444444;25-6-1950
http://www.wikidata.org/entity/Q2890920;Battle of Duck Lake;52.81651;-106.232729;26-3-1885
http://www.wikidata.org/entity/Q2890923;;47.7591666667;-2.8433333333;25-1-1800
http://www.wikidata.org/entity/Q2890925;Battle of Lake Maracaibo;9.81583;-71.5567;24-7-1823
http://www.wikidata.org/entity/Q2890927;;36.9667;-2.95;7-6-1808
http://www.wikidata.org/entity/Q2890929;;47.5877777778;-3.0733333333;27-6-1795
http://www.wikidata.org/entity/Q2890933;Battle of Puerto de Cavite;14.53333333;120.75;10-6-1647
http://www.wikidata.org/entity/Q2890940;Battle of Buceo;-34.8669444444;-56.1666666667;17-5-1814
http://www.wikidata.org/entity/Q2890945;Battle of Axtorna;57.228;12.3818;20-10-1565
http://www.wikidata.org/entity/Q2890949;Battle of Lillo;51.2166666667;4.4;30-5-1574
http://www.wikidata.org/entity/Q2890955;Battle of the Hook;38.02888889;126.83694444;25-6-1950
http://www.wikidata.org/entity/Q289492;Battle of the Zab;35.9911111111;43.3436111111;25-1-750
http://www.wikidata.org/entity/Q2897821;First Battle of Murfreesboro;35.847;-86.393;12-4-1861
http://www.wikidata.org/entity/Q2903842;Battle of Abu Tellul;31.625321;35.145264;29-10-1914
http://www.wikidata.org/entity/Q29607;Battle of Pirajá;-12.52;-41.69;18-2-1822
http://www.wikidata.org/entity/Q296754;Battle of Singapore;1.36666667;103.81666667;8-2-1942
